"Id","Category","Slug","Name","Original name","Production year","Episodes","Seasons","Duration","Description","Genres","Genres2","Genres3","Country","Age"
"92afe78f-2609-48cb-90fc-fca764947287","2","esh-protiv-zloveschih-mertvetsov-3f31b171-6c7a-43f9-9b3a-bd31616a7d14","Эш против Зловещих мертвецов","Перевод Гоблина","2015","3 (10), 1 (10), 2 (10)","3",,,"Комедия","Ужасы","Фантастика",,"18"
"92b0576a-e27a-4bc7-86a6-52691e513269","2","prostaya-zhizn","Простая жизнь","Simple Life","2013","1 (16)","1",,,"Мелодрама",,,,"12"
"92d55076-41f0-44e7-83d9-bf63a6486cc7","2","razvod-i-devichya-familiya","Развод и девичья фамилия","Divorce and Maiden Name","2005","1 (4)","1",,,"Детектив",,,"1","12"
"92e71fb2-05d6-4bca-87d5-4a55118b816d","2","ferents-list","Ференц Лист","Franz Liszt","1970","1 (2)","1",,,,"Драма","Мелодрама","1","12"
"92ed9885-82f6-4500-9eb7-fdee02cd8292","2","proezdnoi-bilet","Проездной билет","Travel ticket","2010","1 (2)","1",,,"Мелодрама",,,,"16"
"92ffc1b6-c497-4823-be0a-fb525cac0481","2","fartsa","Фарца","Fartsa","2015","1 (7)","1",,,,"Драма",,"1","16"
"93117930-982a-4b86-8ffb-9e62d6872e74","2","slyozy-na-podushke","Слёзы на подушке",,"2015","1 (2)","1",,,"Мелодрама",,,,"12"
"93169a2b-bf6e-403d-a079-6d98bc425d8f","2","mertvyi-sezon","Мертвый сезон","Off-season","1969","1 (2)","1",,,,"Драма","Криминал","1","12"
"932a41e9-6854-41e5-abde-c0a2493b5854","2","deti-vodoleya","Дети Водолея","Children of Aquarius","2013","1 (4)","1",,,"Мелодрама",,,"1","16"
"934e4e10-8f48-42c7-886e-811c9d83b7eb","2","departament","Департамент","Department","2014","1 (16)","1",,,,"Боевик",,"1","16"
"93544423-ffe6-4576-81d7-368d5f2f19ff","2","strannaya-zhenschina","Странная женщина","Strange Woman","1977","1 (2)","1",,,,"Мелодрама",,"1","16"
"93ae5c6b-b016-4119-9ca0-fae621b75934","2","adam-zhenitsya-na-eve","Адам женится на Еве","Adam Marries Eve","1980","1 (2)","1",,,,"Комедия",,"1","16"
"93ae86c0-d745-45c2-a412-d979f060c5ec","2","sled-oborotnya","След оборотня","Trace of the Werewolf","2001","1 (10)","1",,,"Детектив",,,,"16"
"93afcfbf-fc0a-4b4c-8830-7a67cbcd7560","2","potomki-solntsa","Потомки солнца","Taeyangui hooye","2016","1 (16)","1",,,,"Мелодрама",,"2","16"
"93b53efc-5e14-4c9b-a579-59df7c4665ec","2","ischu-muzhchinu","Ищу мужчину",,"2015","1 (4)","1",,,"Мелодрама",,,,"12"
"93c6c9a0-c81b-483c-bbc5-505d3a7998b4","2","zohre-tahir","Зохре - Тахир",,"1991","1 (2)","1",,,"Фантастика",,,,"0"
"93f222d9-7c8b-4b85-8216-5c94e4e4a6e7","2","korolevstvo-krivyh","Королевство кривых...","Kingdom of Distorting...","2005","1 (8)","1",,,"Приключения","Детектив",,,"12"
"9413092f-f51a-429f-b117-a4239b9f0249","2","plastmassovaya-koroleva","Пластмассовая королева",,"2016","1 (2)","1",,,"Мелодрама",,,,"12"
"9417414a-5254-4b8a-ad13-4013f585e62f","2","zhenschina-v-bede-2","Женщина в беде 2","A Woman in Trouble 2","2015","1 (4)","1",,,,"Мелодрама","Криминал","1","16"
"941f9f81-3a41-45e6-8b01-2cea5e57983c","2","pelagiya-i-belyi-buldog","Пелагия и белый бульдог","Pelagia and the White Bulldog","2009","1 (8)","1",,,,"Детектив",,"1","16"
"94654a91-a569-4008-8eca-cd8d1867f065","2","vy-vse-menya-besite","Вы все меня бесите","Вы все меня бесите","2017","1 (20)","1",,,,"Драма","Комедия","1","16"
"946d821b-ac98-4f35-bfd4-3850b5216c3e","2","nesrochnaya-vesna","Несрочная весна",,"1989","1 (2)","1",,,"Драма","Мелодрама",,,"16"
"948b166d-5133-4420-8b69-a8ed3d923e53","2","obratnyi-otschet","Обратный отсчет","Countdown","2006","1 (4)","1",,,"Боевик","Триллер",,,"16"
"94c8662b-ee49-45eb-835e-4f9f9d428ec7","2","zhizn-klima-samgina","Жизнь Клима Самгина",,"1986","1 (14)","1",,,,"Драма",,"1","16"
"94ce157e-ba84-4910-baaa-885e2ed3a970","2","ekstraditsiya","Экстрадиция","Ekstradycja","1995","1 (6), 2 (9), 3 (10)","3",,,"Боевик","Детектив",,"2","16"
"94de10e7-a947-4bb4-971f-5e3a080ba07d","2","provintsialnyi-roman","Провинциальный роман","A provincial romance","2001","1 (2)","1",,,"Драма",,,"1","16"
"94e25820-3e7f-46b7-bf1c-22b5f6f377c3","2","marin-i-ego-druzya-podvodnye-istorii","Марин и его друзья. Подводные истории","Bubble Marin","2014","1 (52)","1",,,,"Детям","Приключения","2","0"
"94f7ddc4-eaee-4a84-8e4c-8af96d0dcac4","2","osinoe-gnezdo","Осиное гнездо",,"2016","1 (16)","1",,,"Мелодрама",,,,"12"
"951ff734-449c-49c3-87ed-2ecca9023850","2","barbarossa","Барбаросса","Barbarossa","2009","1 (2)","1",,,,"Военные","Драма","2","16"
"9525eabf-1a17-41c4-90fa-e02760270578","2","vtoraya-pervaya-lubov-56497423-0e09-463b-a11e-71102d7a3c8a","Вторая первая любовь",,"2019","1 (4)","1",,,"Детектив","Мелодрама",,,"12"
"95432f42-baa9-457f-aeba-656a8e96c203","2","ivanovy","Ивановы","The Ivanovs","2016","1 (2)","1",,,"Комедия","Драма",,,"12"
"95a8fcbd-b3cc-46e1-9507-850361a7db33","2","obeschanie","Обещание","Kasamh Se","2006","1 (125), 2 (156)","2",,,"Драма",,,"2","12"
"95bf1a54-a26d-466b-bee4-15d8a448d859","2","vlast-v-nochnom-gorode","Власть в ночном городе","Power","2014","5 (10), 3 (10), 2 (10), 1 (8), 4 (10)","5",,,"Драма","Криминал",,,"18"
"95f2f6cf-199d-485f-96f5-62aed3b56805","2","hristofor-kolumb","Христофор Колумб","Christopher Columbus","1992","1 (26)","1",,,"Мультфильм",,,"2","6"
"9604d783-ad1d-4352-a93b-bbe93f9dd5e2","2","chuzhoi-ded","Чужой дед",,"2017","1 (2)","1",,,"Драма",,,,"16"
"96314ac2-41bf-4fcd-8610-49f99e36cc3a","2","karnaval","Карнавал","Carnivale","2003","2 (12), 1 (12)","2",,,"Драма","Детектив","Фантастика",,"18"
"9634a556-1cff-4191-8dbd-5db6452081af","2","posylka-s-marsa","Посылка с Марса",,"2004","1 (2)","1",,,"Мелодрама",,,,"12"
"964820af-c0ae-443e-9749-32fdb1883f3f","2","srok-davnosti","Срок давности","Period of Prescription","2017","1 (4)","1",,,"Приключения",,,,"16"
"9650cf83-3d87-4d0e-be10-8a0f01e7f559","2","karina-krasnaya","Карина Красная",,"2016","1 (8)","1",,,"Мелодрама",,,,"12"
"965f4ae1-fbc2-4ff7-ba74-7f3ed9e83494","2","kogda-zatsvetyot-bagulnik","Когда зацветёт багульник","When Rosemary Blooms","2010","1 (2)","1",,,"Мелодрама",,,,"16"
"96a6b80f-6359-403c-9972-81c558ddb8db","2","mult-mama","Мульт мама","Mult mama","2014","1 (17)","1",,,"Детям",,,"1","0"
"96b4b1f3-65b5-4b5b-b637-6796b3ecd8f4","2","osennie-tsvety","Осенние цветы","Fall Flowers","2009","1 (4)","1",,,,"Мелодрама","Драма","1","12"
"96de81f2-bf3a-4171-9312-65163802f9b8","2","put-skvoz-snega","Путь сквозь снега","A Way Through the Snow","2017","1 (2)","1",,,"Детектив","Мелодрама",,,"12"
"97522ed0-b379-457a-a665-9751bdbb8c10","2","dengi","Деньги","Money","2013","1 (4), 2 (4)","2",,,"Мелодрама",,,,"16"
"975c94d0-b0df-43fb-9576-753a9a318e26","2","krasotki","Красотки","Beauties","2014","1 (2)","1",,,"Мелодрама",,,,"12"
"976f7237-42a3-40e6-9f8e-36ed1ffdea3f","2","vyzyvaem-ogon-na-sebya","Вызываем огонь на себя","Call the fire on Ourseves","1964","1 (4)","1",,,"Драма",,"Военные","1","12"
"9796c4f2-547a-47ba-9c62-924401bc8e1c","2","moi","Мой","Mine","2009","1 (2)","1",,,"Мелодрама",,,,"16"
"97d80507-1068-4eac-82ed-75a1fa6f75ab","2","dalnoboischiki","Дальнобойщики","Truckers","2001","1 (20)","1",,,"Приключения","Драма","Боевик",,"12"
"97e11608-42b6-4adb-aa95-e3f8b42d75c3","2","boyaryshnik","Боярышник","Долана","1979","1 (2)","1",,,"Драма",,,,"16"
"97e647d4-2373-4d57-9397-19f83a796124","2","ohota-na-dyavola","Охота на дьявола",,"2016","1 (16)","1",,,"Детектив",,,,"16"
"97e87b56-6670-4376-9c77-15f0e6994b4d","2","kriminalnyi-talant","Криминальный талант","A Criminal Talent","1988","1 (2)","1",,,"Криминал",,,"1","12"
"9800c726-15dd-4b60-abe7-39a31ee71d12","2","vinni-puh-i-ego-druzya-malenkie-priklucheniya","Винни Пух и его друзья. Маленькие приключения","Mini Adventures of Winnie the Pooh","2012","1 (20)","1",,,"Мультфильм",,,"2","0"
"9823a6c0-346b-4df4-964a-e97b476a6983","2","kapitan-frakass","Капитан Фракасс","Captain Frakass","1984","1 (2)","1",,,"Драма",,,"1","16"
"982f4089-235d-4d74-8411-e4da23b6fbfd","2","tsygan","Цыган","Roma","1979","1 (4)","1",,,"Драма",,,"1","6"
"9837ec31-61c2-454f-8754-b8bce4df095f","2","altar-tristana","Алтарь Тристана",,"2017","1 (4)","1",,,"Детектив",,,,"12"
"98576041-6c26-4902-9107-0d2c1a8a55bc","2","russkaya-krasavitsa","Русская красавица",,"2001","1 (2)","1",,,"Драма",,,,"12"
"98a39a64-9af9-4345-a03d-a100d6f5c4cd","2","krotik-i-panda","Кротик и Панда","Krtek a panda","2016","1 (52)","1",,,"Приключения",,,"2","0"
"98aaaee3-100c-4fcf-b22c-7410486bb6d4","2","morozov","Морозов",,"2007","1 (12)","1",,,"Драма","Детектив","Криминал",,"16"
"98b6074f-3098-4745-ac00-484abd63f151","2","naidenysh-3","Найденыш 3","The foundling 3","2012","1 (4)","1",,,"Мелодрама",,,"1","16"
"98bd242a-f49f-436b-af04-e9246f84215d","2","dolgii-put-v-labirinte","Долгий путь в лабиринте","A long way in a maze","1981","1 (3)","1",,,"Военные",,,"1","12"
"990f006b-895e-4086-afb4-6e2e62ea6c58","2","igra-hameleona","Игра хамелеона",,"1986","1 (2)","1",,,"Детектив",,,,"12"
"99a1af3b-b5df-4e17-b28f-4155a0f2b865","2","ten-strekozy","Тень стрекозы","Shadow of Dragonfly","2015","1 (4)","1",,,"Детектив","Мелодрама",,,"16"
"99c2554e-a03e-4ff0-93a9-df15c620a0e5","2","serezhka-kazanovy","Сережка Казановы","Casanova's Earring","2016","1 (4)","1",,,"Мелодрама",,,,"12"
"99d666fe-de0f-4f17-8037-ea111fbba16f","2","chernaya-koshka","Черная кошка",,"2016","1 (16)","1",,,"Исторический","Криминал",,,"12"
"99dbd094-71ee-4e32-b368-3bfe36881f98","2","myortv-na-99","Мёртв на 99%",,"2017","1 (10)","1",,,"Боевик","Детектив",,,"16"
"99f06d21-b3da-433d-93ef-98564a8284cd","2","kuku","КУКУ","Cuckoo","2012","1 (6)","1",,,"Комедия",,,,"16"
"9a90ee2b-a12a-46cd-a031-9fbd1eb88cef","2","stalingrad","Сталинград","Stalingrad","1989","1 (2)","1",,,"Исторический","Драма","Военные",,"16"
"9adc0bd1-f992-451e-85c1-37a1a2dbe868","2","eskadron-gusar-letuchih","Эскадрон гусар летучих","A Squadron of Flying Hussars","1980","1 (2)","1",,,,"Военные",,"1","12"
"9adc705d-dcdd-47cc-af49-876a93d6786b","2","luchshie-vragi","Лучшие враги",,"2014","1 (30)","1",,,"Детектив","Криминал",,,"16"
"9ae8f015-aa6b-48fb-8554-d183ae9eda3e","2","metod-freida","Метод Фрейда","Freud's method","2013","2 (12), 1 (12)","2",,,"Детектив",,,"1","16"
"9b82fe4e-062a-4dff-b093-cacdd82b9609","2","sledovatel-tihonov","Следователь Тихонов","Следователь Тихонов","2016","1 (20)","1",,,,"Криминал","Детектив","1","18"
"9b9128bb-4c48-4a69-bf1f-e935561d1a0f","2","kamerton","Камертон","Tuning Fork","1978","1 (2)","1",,,"Драма",,,"1","12"
"9b9750b7-9d61-4cba-87e4-ee733092366c","2","teni-proshlogo","Тени прошлого","The Shadows of the Past","2014","1 (2)","1",,,"Мелодрама",,,,"12"
"9babaadc-4e99-417a-b6bd-ef8e43d7530c","2","elementy-priklucheniya-v-mikromire","Элементы. Приключения в микромире","LMN's: Adventures in the Microworld","2009","1 (52)","1",,,"Мультфильм",,,"2","0"
"9bced62a-1de3-472f-ba8b-b5e16ba1d1f3","2","oshibka-rezidenta","Ошибка резидента",,"1969","1 (2)","1",,,,"Детектив",,"1","12"
"9c198686-dc96-4b49-8cf0-1b0fa9fcbf6f","2","volshebnye-poppiksi","Волшебные Поппикси","Pop Pixie (PopPixie)","2011","1 (52)","1",,,,"Мультфильм",,"2","6"
"9c391b11-d5d2-4a88-af0f-01282a985e55","2","rim","Рим","Rome","2005","2 (10), 1 (12)","2",,,"Драма","Исторический","Приключения",,"18"
"9c4025bb-f07c-44e5-916f-26a9fd78cfbb","2","ischeika","Ищейка","Bloodhound","2015","1 (16), 2 (16)","2",,,"Детектив",,,,"12"
"9c4eda2b-8aa7-453a-ad4d-fc86aed04554","2","eto-angliya-god-1986","Это – Англия. Год 1986","This Is England '86","2012","1 (4)","1",,,"Драма",,,"2","18"
"9ca369b1-43db-4d5e-a2d2-20c1a4d7884c","2","obratnoi-dorogi-net","Обратной дороги нет","There`s no way back","1970","1 (3)","1",,,"Военные",,,"1","12"
"9cc35bc2-e62a-4b74-a37b-1e652a43bd97","2","bogach-bednyak","Богач, бедняк...",,"1982","1 (4)","1",,,"Драма",,,,"12"
"9ce357ef-dfc2-4bff-bf4d-895189b97407","2","taksi-uzhnyi-bruklin","Такси: Южный Бруклин","Taxi Brooklyn","2014","1 (12)","1",,,"Боевик","Комедия","Драма","2","16"
"9ce81a99-6ce6-4f74-9fa1-219fbd4e4b63","2","strasti-po-chapau","Страсти по Чапаю","Passion for Chapayev","2013","1 (12)","1",,,,"Драма","Военные","1","16"
"9ced7dd0-74bf-4c32-964d-6c70dbdba86e","2","umirau-so-smehu","Умираю со смеху","I'm dying up here","2017","1 (10)","1",,,"Комедия",,,,"16"
"9d03dff8-84fb-4ac6-92c7-d51cd829bffb","2","urkiny-rassvety","Юркины рассветы","Yurka’s dawns","1974","1 (4)","1",,,"Драма",,,"1","16"
"9d23c9a4-f5bd-4c29-81dc-e013ff8b4165","2","oskolki-schastya","Осколки счастья","Shards of Happiness","2015","1 (4)","1",,,"Мелодрама",,,,"12"
"9d3ce30e-3842-4f79-9c4f-6428370aa947","2","syschiki-raionnogo-masshtaba","Сыщики районного масштаба","Detectives of a District Scale","2005","1 (4), 2 (4)","2",,,"Детектив",,,"1","18"
"9d57db5f-7600-40d5-84a8-46a2780e66a1","2","chelovek-bez-pistoleta","Человек без пистолета","Man Without a Gun","2008","1 (12)","1",,,"Детектив",,,,"12"
"9d9f8bcf-e538-4d4d-b03c-1e7e60bfb82c","2","vasilki","Васильки",,"2013","1 (2)","1",,,"Мелодрама",,,,"12"
"9df02da3-0a53-48b4-9078-5b39d4e41906","2","vospitanie-i-vygul-sobak-i-muzhchin","Воспитание и выгул собак и мужчин",,"2017","1 (2)","1",,,"Мелодрама",,,,"16"
"9e25b1eb-2910-4457-a8e3-ae31f744a1c1","2","bezumnyi-noyabr","Безумный ноябрь","Mad November","2008","1 (2)","1",,,,"Детектив",,"1","16"
"9e3a1f18-f4e3-4537-8d59-5c779cb473b2","2","poka-zhivu-lublu","Пока живу, люблю","I Will Love You As Long As I Live","2013","1 (2)","1",,,"Мелодрама",,,,"12"
"9e4b7142-4d79-4b7e-a30b-95e22895db79","2","edinstvennyi-moi-greh","Единственный мой грех","My Only Sin","2012","1 (8)","1",,,"Мелодрама",,,,"16"
"9e884e41-bc6c-461c-9e83-90f315053985","2","sudba-po-imeni-lubov","Судьба по имени любовь","Destiny called Love","2017","1 (4)","1",,,"Мелодрама",,,,"16"
"9e91471d-7d97-493d-9886-20488cb7cce0","2","odisseya-kapitana-blada","Одиссея капитана Блада",,"1992","1 (2)","1",,,,"Приключения",,"1","12"
"9eb4dc3a-836f-4e3d-b2b7-af75e4b6c7eb","2","muzh-na-chas","Муж на час","Husband for an hour","2008","1 (2)","1",,,"Мелодрама",,,"1","12"
"9f25ac66-ee5c-453c-b667-e803a20be0f0","2","veselaya-karusel","Веселая карусель","Funny Carousel","1969","1 (32)","1",,,,"Мультфильм",,"1","6"
"9f3ecce3-4ff4-4884-8144-3e42bb0beabf","2","chernyi-pirat","Черный пират","The Black Corsair","1998","1 (26)","1",,,,"Мультфильм",,"2","6"
"9f4484c6-52a6-48b1-919f-eeefd3955f03","2","zhas-ulan","Жас Улан","Жас Ұлан","2010","1 (8)","1",,,"Комедия","Мелодрама","Военные",,"12"
"9f53df25-3cdc-4509-99c0-d2827834f5ec","2","krasavets-muzhchina","Красавец - мужчина","Handsome Man","1978","1 (2)","1",,,"Драма","Исторический",,"1","12"
"9f6df276-cf13-49d3-8d0a-b332678d6dae","2","sekret-sagaly","Тайна Сагалы","Das Geheimnis des Sagala","1996","1 (14)","1",,,"Семейный","Фантастика",,"2","0"
"9f7d3d92-6199-4722-a230-7ab9e5850b96","2","nemoi","Немой",,"2012","1 (4)","1",,,"Детектив","Криминал",,,"16"
"9fb6e69a-314d-4ee1-a572-a038fe30f049","2","roboty_bolt_i_blip","Роботы Болт и Блип","Bolts & Blip","2010","1 (26)","1",,,"Детям",,"Мультфильм","2","0"
"9fc58761-9aa9-4b32-b80f-8a8245791dcd","2","dzhoker-ea3e55b5-d0aa-444a-8aec-9ad0fc1cfdcb","Джокер","Joker","2010","1 (8)","1",,,"Боевик",,,,"16"
"a022ee4b-9de9-44cc-8ba9-ba70accd87b3","2","ohota","Охота","Hunt","2014","1 (4)","1",,,,"Драма","Криминал","1","16"
"a0290fe0-d681-4c34-a139-2ebc56f483d3","2","ludi-i-zveri","Люди и звери","People and Animals","1962","1 (2)","1",,,,"Драма",,"1","12"
"a0895905-9a66-4716-9b7e-2467b5262659","2","bludnye-deti","Блудные дети",,"2009","1 (12)","1",,,"Драма",,,"1","16"
"a09bc561-86c7-4363-82b5-18e443d3612d","2","lubov-za-lubov","Любовь за любовь","Love for Love","2013","1 (4)","1",,,,"Мелодрама",,"1","16"
"a0c92d3a-0696-461e-b9ae-b68588331a5f","2","kombaty","Комбаты","Combats","1983","1 (2)","1",,,,"Военные",,"1","12"
"a0cf3061-1ee4-40e7-af21-9ca86ac8f126","2","babe-leto","Бабье лето","Indian Summer","2011","1 (2)","1",,,"Мелодрама",,,,"16"
"a0e1abf8-7b2d-40b1-9ae7-ee2036e2eadf","2","rossiiskii-gerbarii","Российский гербарий",,"2005","1 (17)","1",,,"Драма",,,,"12"
"a0eca816-22b4-4b44-8d7b-0b7206cb0fe0","2","gerby-rossii","Гербы России",,"1998","1 (45)","1",,,"Драма",,,,"16"
"a1370c38-a895-4e92-bc9a-331411b8cd76","2","vzyat-zhivym","Взять живым",,"1982","1 (3)","1",,,"Военные",,,,"16"
"a16a69e2-2e59-4bf7-9910-8be286ff3cb5","2","vse-k-luchshemu-2","Все к лучшему 2","All for the Better 2","2017","1 (4)","1",,,"Мелодрама",,,,"16"
"a1da7380-63fc-4c15-8a2f-62f579f38646","2","tescha-komandir","Теща-командир",,"2017","1 (2)","1",,,"Мелодрама",,,,"12"
"a1df375f-2f53-43c8-b070-5ca894373829","2","krazha","Кража",,"1970","1 (2)","1",,,"Детектив","Криминал",,,"12"
"a207031f-d7c1-4844-bc9a-c750fa736489","2","sluchainaya-lubov","Случайная любовь","Sanjog Se Bani Sangini","2010","1 (70)","1",,,"Драма",,,"2","12"
"a20c6751-a03c-402b-bf82-e08de2eda1a7","2","ovod","Овод","Gadfly","1980","1 (3)","1",,,"Драма",,,"1","12"
"a26e7f97-07e7-4e65-8c2a-e77694dbfe98","2","korotkie-istorii-o-lubvi-2","Короткие истории о любви 2","Love Shorts 2","2012","1 (7)","1",,,"Драма","Триллер","Мелодрама","2","18"
"a2ad94ee-6390-4ab6-898a-3852ab7e0cb2","2","doktor-zhivago","Доктор Живаго","Doctor Zhivago","2006","1 (11)","1",,,,"Драма",,"1","16"
"a2b8f455-a8ea-41f9-b56a-c1594ab11390","2","skazki_kiplinga","Сказки Киплинга","Histoires comme ça","2009","1 (2)","1",,,"Детям",,,"2","0"
"a30ce9ce-915d-4ae2-a718-67f3bc92684d","2","pevitsa","Певица","Singer","2016","1 (95)","1",,,"Драма","Мелодрама",,,"16"
"a318a40f-b55e-4c7b-bfe4-4fee0a58aa8e","2","dozhd-v-chuzhom-gorode","Дождь в чужом городе","Rain in a strange city","1979","1 (2)","1",,,"Драма",,,"1","12"
"a35813ef-7ad1-48cd-899b-335f8fbbb07b","2","motor-siti","Мотор-сити","Motorcity","2012","1 (20)","1",,,"Мультфильм",,,"2","12"
"a35a954c-6e39-4d62-adb2-32516c2198ba","2","vedmy-chetyryoh-stihii","Ведьмы четырёх стихий","Switch","2012","1 (6)","1",,,,"Ужасы","Триллер","2","18"
"a38470a2-5da4-4a3a-8017-da51f5463b5e","2","zverushki-dobrushki","Зверюшки–добрюшки","Kind Animals","2011","1 (25)","1",,,,"Детям","Мультфильм","1","0"
"a3c16b6e-983b-4c5d-9c4f-6db21b64043c","2","ya-vsyo-preodoleu","Я всё преодолею",,"2014","1 (4)","1",,,"Мелодрама",,,,"16"
"a3f7fa3d-badd-44fe-980b-1f4a8754fba7","2","ubiistvo-na-troih","Убийство на троих","A Murder for Three","2015","1 (4)","1",,,"Детектив","Комедия",,,"12"
"a42f9ab1-a921-4037-a77e-d469cf637e7f","2","za-chas-do-rassveta","За час до рассвета",,"1973","1 (2)","1",,,"Драма","Военные",,,"16"
"a4752c50-0db3-4604-8c6d-d2805572d2c3","2","soglasie","Согласие","Qubool Hai","2012","1 (866)","1",,,"Мелодрама","Комедия","Драма","2","12"
"a48f7105-4077-4a22-97b1-5ca49beb4c6d","2","konets-atamana","Конец атамана","The Ataman's End","1973","1 (2)","1",,,,"Драма","Военные","1","12"
"a49ae5db-372f-478a-97a4-76c21a3323c3","2","zavuchi","Завучи","Vice Principals","2016","1 (9), 2 (9)","2",,,"Комедия",,,,"16"
"a4ae1926-6736-446e-9f1e-d1b2625a28fd","2","mashkiny-strashilki","Машкины страшилки","Masha's Spooky Stories","2014","1 (26)","1",,,"Комедия","Детям",,,"0"
"a4be7110-e3fc-434c-b15f-3ac07779828d","2","vtoroe-vosstanie-spartaka","Второе восстание Спартака","The Second Revolt of Spartacus","2012","1 (8)","1",,,"Приключения","Драма","Военные",,"12"
"a4c7fe36-6dd8-4755-8107-099f8dc67477","2","naprasnye-nadezhdy","Напрасные надежды",,"2017","1 (2)","1",,,"Мелодрама",,,,"12"
"a4d7af66-35d5-4c67-80c4-e866763d4853","2","sbornik-semeinyh-korotkometrazhnyh-filmov","Сборник семейных короткометражных фильмов","Crazy family shorts","2008","1 (9)","1",,,"Драма","Ужасы","Фантастика","2","18"
"a4deae55-9338-4c44-84a8-96b5bded2180","2","prosti-nas-sad","Прости нас, сад...",,"1988","1 (2)","1",,,"Драма",,,,"12"
"a4f5f4f4-74c8-45f2-ad8d-fa2636935659","2","vysotka","Высотка","High-Rise","2014","1 (24)","1",,,"Комедия",,,,"16"
"a51308cf-b1bf-4432-8edc-0fda1fb688aa","2","uzhin-v-chetyre-ruki","Ужин в четыре руки","Dinner at the Four Hands","1999","1 (2)","1",,,,"Драма",,"1","6"
"a53d8e67-441c-42e4-b0fb-979bb5ea0b6a","2","dni-i-gody-nikolaya-batygina","Дни и годы Николая Батыгина",,"1987","1 (5)","1",,,"Драма",,,,"12"
"a55bf18f-f1d5-4d8f-9d8c-e1739f791fb8","2","priklucheniya-pingvinenka-lolo","Приключения пингвиненка Лоло","The Adventures of Lolo the Penguin","1986","1 (3)","1",,,,"Мультфильм",,"1","6"
"a589f31a-6c25-4f1e-a0ac-7475e933a545","2","minifors","МиниФорс","MiniForce","2014","1 (52)","1",,,"Приключения","Комедия",,"2","0"
"a5ca0bfb-01f6-41d9-a11c-d56e4be0f4da","2","vse-sokrovischa-mira","Все сокровища мира","All the treasures of the world","2014","1 (4)","1",,,"Драма",,,,"12"
"a5cc2a2b-1a21-40df-82f7-1e48b375e10d","2","zhurnalist","Журналист","The Journalist","1967","1 (2)","1",,,,"Драма",,"1","16"
"a5d9bd99-444a-42d6-b634-7d7d02b351cf","2","sestry-po-krovi","Сестры по крови","Blood Sisters","2006","1 (105)","1",,,"Драма",,,"1","12"
"a5f3d0bf-13f5-4ec1-8e8d-74a69258c1bd","2","domrabotnitsa","Домработница",,"2015","1 (2)","1",,,"Мелодрама",,,,"12"
"a65a0356-261a-45a9-9c89-d1448c74c66d","2","mashina-avtoshkola","Машина автошкола","Masha's Driving School","2016","1 (5)","1",,,"Детям","Мультфильм",,,"0"
"a67ad435-b7d6-42f3-a8a7-af26e6e684a7","2","fotografii-na-stene","Фотографии на стене","Pictures on the Wall","1978","1 (2)","1",,,"Драма",,,"1","12"
"a697a314-3205-4c38-b361-22296946f35c","2","klient-vsegda-mertv","Клиент всегда мертв","Six Feet Under","2001","2 (13), 1 (13), 3 (13), 4 (12), 5 (12)","5",,,"Драма","Комедия",,,"18"
"a6989bb2-bea2-4dad-b510-c9373a2469f5","2","kafe-na-sadovoi","Кафе на Садовой","Cafe on Sadovaya Street","2017","1 (4)","1",,,"Мелодрама",,,,"16"
"a6b22f31-c036-47ab-8854-f3b6f0bba323","2","rodnye-ludi","Родные люди","Native people","2008","1 (236)","1",,,"Мелодрама",,,"1","12"
"a6b92070-27f8-4fde-a578-1e870cda626b","2","ottsovskii-instinkt","Отцовский инстинкт","Father's Instinct","2012","1 (2)","1",,,"Драма",,,,"16"
"a6cc83b3-56e3-4cb5-bebf-eb1642581538","2","predlagaemye-obstoyatelstva","Предлагаемые обстоятельства","Suggested circumstances","2009","1 (8)","1",,,"Детектив",,,"1","16"
"a6dca7dd-6450-428e-a652-636558b773c9","2","zveryata","Зверята","Pet Pals","2003","3 (26), 2 (26), 1 (26), 4 (26), 5 (52)","5",,,"Детям",,,"2","6"
"a704ac61-35b8-48ed-99ed-ef4e2ac2d578","2","zdes-prohodit-granitsa","Здесь проходит граница",,"1973","1 (3)","1",,,"Драма",,,,"12"
"a71bcaad-2d9f-407c-992d-c91a71f8a5ee","2","varkina-zemlya","Варькина земля","Varkin's land","1969","1 (4)","1",,,"Мелодрама",,,"1","12"
"a71faad5-3b7d-4d53-85d2-d0ca6bdb2efc","2","molodoi-papa","Молодой Папа","The Young Pope","2016","1 (10)","1",,,"Драма",,,,"18"
"a751cb52-57bc-4d1d-8477-52cc852ccd08","2","katina-lubov","Катина любовь","Katya’s Love","2012","2 (90), 1 (90)","2",,,"Мелодрама",,,"1","18"
"a76d003f-630a-4014-853b-2316c7bbd002","2","lev-tolstoi","Лев Толстой","Leo Tolstoy","1984","1 (2)","1",,,,"Драма",,"1","12"
"a76d8e3c-5313-4047-9013-09389222946d","2","v-krymu-ne-vsegda-leto","В Крыму не всегда лето","There Is Not Always Summer In The Crimea","1987","1 (2)","1",,,,"Исторический","Драма","1","12"
"a7783a51-1963-4164-9546-92302acec2ab","2","kot-saimona","Кот Саймона","Simon's Cat","2008","1 (106)","1",,,,"Комедия","Мультфильм","2","0"
"a7da90e8-bf69-4afe-926f-48b4bb6aa7a9","2","vizhu-tsel","Вижу цель!","I see the goal!","1978","1 (2)","1",,,"Военные",,"Драма","1","12"
